score_id,date,country_code,currency,inflation_score,labor_score,growth_score,inflation_contributors,labor_contributors,growth_contributors,inflation_weight,labor_weight,growth_weight,mandate_type,cb_pressure_normalized,cb_strength_score,direction_score,strength_label,trend_label,confidence,categories_available,total_contributors,processed_at
6172,2023-10-05,JP,JPY,-0.837799,-0.526235,0.106629,3,1,3,1.8000,0.5000,0.8000,dual,-0.543824,0.547917,-0.673869,mild_strong,weakening,high,3,7,2026-05-03T20:30:00.072964+00:00
6173,2023-10-06,JP,JPY,-0.837799,-0.526235,0.106629,3,1,3,1.8000,0.5000,0.8000,dual,-0.543824,0.551200,-0.665796,mild_strong,weakening,high,3,7,2026-05-03T20:30:00.072964+00:00
6174,2023-10-12,JP,JPY,-0.837799,-0.526235,0.106629,3,1,3,1.8000,0.5000,0.8000,dual,-0.543824,0.527349,-0.665796,mild_strong,weakening,high,3,7,2026-05-03T20:30:00.072964+00:00
6175,2023-10-13,JP,JPY,-0.837799,-0.526235,0.106629,3,1,3,1.8000,0.5000,0.8000,dual,-0.543824,0.529279,-0.709537,mild_strong,weakening,high,3,7,2026-05-03T20:30:00.072964+00:00
6176,2023-10-16,JP,JPY,-0.837799,-0.526235,0.207131,3,1,3,1.8000,0.5000,0.8000,dual,-0.517887,0.474215,-0.683600,mild_strong,weakening,high,3,7,2026-05-03T20:30:00.072964+00:00
6177,2023-10-17,JP,JPY,-0.837799,-0.526235,0.207131,3,1,3,1.8000,0.5000,0.8000,dual,-0.517887,0.487147,-0.683600,mild_strong,weakening,high,3,7,2026-05-03T20:30:00.072964+00:00
6178,2023-10-18,JP,JPY,-0.837799,-0.526235,0.207131,3,1,3,1.8000,0.5000,0.8000,dual,-0.517887,0.310816,-0.683600,neutral,weakening,high,3,7,2026-05-03T20:30:00.072964+00:00
6179,2023-10-19,JP,JPY,-1.593428,-0.526235,0.207131,3,1,3,1.8000,0.5000,0.8000,dual,-0.956640,0.015760,-1.194120,neutral,weakening,high,3,7,2026-05-03T20:30:00.072964+00:00
6180,2023-10-20,JP,JPY,-1.593428,-0.526235,0.207131,3,1,3,1.8000,0.5000,0.8000,dual,-0.956640,0.027271,-1.144259,neutral,weakening,high,3,7,2026-05-03T20:30:00.072964+00:00
6181,2023-10-23,JP,JPY,-1.593428,-0.526235,0.207131,3,1,3,1.8000,0.5000,0.8000,dual,-0.956640,0.057243,-0.912420,neutral,weakening,high,3,7,2026-05-03T20:30:00.072964+00:00
6182,2023-10-24,JP,JPY,-1.593428,-0.526235,-2.354648,3,1,3,1.8000,0.5000,0.8000,dual,-1.617744,-0.418107,-1.435622,mild_weak,weakening,high,3,7,2026-05-03T20:30:00.072964+00:00
6183,2023-10-25,JP,JPY,-1.593428,-0.526235,-2.354648,3,1,3,1.8000,0.5000,0.8000,dual,-1.617744,-0.396950,-1.435622,mild_weak,weakening,high,3,7,2026-05-03T20:30:00.072964+00:00
6184,2023-10-26,JP,JPY,-0.888322,-0.526235,-2.354648,3,1,3,1.8000,0.5000,0.8000,dual,-1.208327,-0.114604,-1.026205,neutral,weakening,high,3,7,2026-05-03T20:30:00.072964+00:00
6185,2023-10-27,JP,JPY,-0.888322,-0.526235,-2.354648,3,1,3,1.8000,0.5000,0.8000,dual,-1.208327,-1.115867,-1.026205,weak,weakening,high,3,7,2026-05-03T20:30:00.072964+00:00
6186,2023-10-30,JP,JPY,-0.888322,0.239046,-2.300692,3,1,3,1.8000,0.5000,0.8000,dual,-1.070971,-0.902968,-1.058101,mild_weak,weakening,high,3,7,2026-05-03T20:30:00.072964+00:00
6187,2023-10-31,JP,JPY,-0.888322,0.239046,-2.300692,3,1,3,1.8000,0.5000,0.8000,dual,-1.070971,-0.567186,-0.835568,mild_weak,weakening,high,3,7,2026-05-03T20:30:00.072964+00:00
6188,2023-11-01,JP,JPY,-0.888322,0.239046,-2.300692,3,1,3,1.8000,0.5000,0.8000,dual,-1.070971,-0.532575,-0.835568,mild_weak,weakening,high,3,7,2026-05-03T20:30:00.072964+00:00
6189,2023-11-02,JP,JPY,-0.888322,0.239046,-2.300692,3,1,3,1.8000,0.5000,0.8000,dual,-1.070971,-0.556112,-0.835568,mild_weak,weakening,high,3,7,2026-05-03T20:30:00.072964+00:00
6190,2023-11-03,JP,JPY,-0.888322,0.239046,-2.300692,3,1,3,1.8000,0.5000,0.8000,dual,-1.070971,-0.218352,-0.835568,neutral,weakening,high,3,7,2026-05-03T20:30:00.072964+00:00
6191,2023-11-06,JP,JPY,-0.888322,0.239046,-0.018637,3,1,3,1.8000,0.5000,0.8000,dual,-0.482053,0.581122,-0.268290,mild_strong,weakening,high,3,7,2026-05-03T20:30:00.072964+00:00
6192,2023-11-07,JP,JPY,-0.888322,0.239046,-0.018637,3,1,3,1.8000,0.5000,0.8000,dual,-0.482053,0.581122,-0.268290,mild_strong,weakening,high,3,7,2026-05-03T20:30:00.072964+00:00
6193,2023-11-10,JP,JPY,-0.888322,0.239046,-0.018637,3,1,3,1.8000,0.5000,0.8000,dual,-0.482053,0.586312,-0.268290,mild_strong,weakening,high,3,7,2026-05-03T20:30:00.072964+00:00
6194,2023-11-14,JP,JPY,-0.888322,0.239046,-1.402390,3,1,3,1.8000,0.5000,0.8000,dual,-0.839151,0.063225,-0.506228,neutral,weakening,high,3,7,2026-05-03T20:30:00.072964+00:00
6195,2023-11-15,JP,JPY,-0.888322,0.239046,-1.325077,3,1,3,1.8000,0.5000,0.8000,dual,-0.819199,0.234600,-0.109650,neutral,weakening,high,3,7,2026-05-03T20:30:00.072964+00:00
6196,2023-11-16,JP,JPY,-0.888322,0.239046,-1.325077,3,1,3,1.8000,0.5000,0.8000,dual,-0.819199,0.264695,-0.109650,neutral,weakening,high,3,7,2026-05-03T20:30:00.072964+00:00
6197,2023-11-17,JP,JPY,-0.888322,0.239046,-1.325077,3,1,3,1.8000,0.5000,0.8000,dual,-0.819199,0.131363,-0.116082,neutral,weakening,high,3,7,2026-05-03T20:30:00.072964+00:00
6198,2023-11-20,JP,JPY,-0.888322,0.239046,-1.325077,3,1,3,1.8000,0.5000,0.8000,dual,-0.819199,0.118499,-0.116082,neutral,weakening,high,3,7,2026-05-03T20:30:00.072964+00:00
6199,2023-11-21,JP,JPY,-0.888322,0.239046,-1.325077,3,1,3,1.8000,0.5000,0.8000,dual,-0.819199,0.327307,-0.116082,neutral,weakening,high,3,7,2026-05-03T20:30:00.072964+00:00
6200,2023-11-22,JP,JPY,-0.888322,0.239046,-1.325077,3,1,3,1.8000,0.5000,0.8000,dual,-0.819199,0.350609,-0.116082,mild_strong,weakening,high,3,7,2026-05-03T20:30:00.072964+00:00
6201,2023-11-23,JP,JPY,-2.264487,0.239046,-1.325077,3,1,3,1.8000,0.5000,0.8000,dual,-1.618263,-1.091733,-1.074439,weak,weakening,high,3,7,2026-05-03T20:30:00.072964+00:00
6202,2023-11-24,JP,JPY,-2.264487,0.239046,-1.345617,3,1,3,1.8000,0.5000,0.8000,dual,-1.623564,-1.109448,-1.079740,weak,weakening,high,3,7,2026-05-03T20:30:00.072964+00:00
6203,2023-11-28,JP,JPY,-2.264487,0.239046,-1.345617,3,1,3,1.8000,0.5000,0.8000,dual,-1.623564,-1.110194,-1.079740,weak,weakening,high,3,7,2026-05-03T20:30:00.072964+00:00
6204,2023-11-29,JP,JPY,-2.264487,0.239046,-1.133210,3,1,3,1.8000,0.5000,0.8000,dual,-1.568749,-0.972197,-1.024925,mild_weak,weakening,high,3,7,2026-05-03T20:30:00.072964+00:00
6205,2023-11-30,JP,JPY,-2.264487,1.434274,-1.133210,3,1,3,1.8000,0.5000,0.8000,dual,-1.375970,-0.527565,-0.832146,mild_weak,weakening,high,3,7,2026-05-03T20:30:00.072964+00:00
6206,2023-12-01,JP,JPY,-2.264487,1.434274,-1.133210,3,1,3,1.8000,0.5000,0.8000,dual,-1.375970,-0.531913,-0.858083,mild_weak,weakening,high,3,7,2026-05-03T20:30:00.072964+00:00
6207,2023-12-04,JP,JPY,-2.774311,1.434274,-1.133210,3,1,3,1.8000,0.5000,0.8000,dual,-1.671997,-0.467164,-1.154110,mild_weak,weakening,high,3,7,2026-05-03T20:30:00.072964+00:00
6208,2023-12-05,JP,JPY,-2.774311,1.434274,-1.137787,3,1,3,1.8000,0.5000,0.8000,dual,-1.673178,-0.423363,-1.155291,mild_weak,weakening,high,3,7,2026-05-03T20:30:00.072964+00:00
6209,2023-12-06,JP,JPY,-2.774311,1.434274,-1.137787,3,1,3,1.8000,0.5000,0.8000,dual,-1.673178,-0.426164,-0.716538,mild_weak,weakening,high,3,7,2026-05-03T20:30:00.072964+00:00
6210,2023-12-07,JP,JPY,-2.774311,1.434274,-0.880941,3,1,3,1.8000,0.5000,0.8000,dual,-1.606896,-0.253590,-0.650256,neutral,weakening,high,3,7,2026-05-03T20:30:00.072964+00:00
6211,2023-12-08,JP,JPY,-2.774311,1.434274,-0.880941,3,1,3,1.8000,0.5000,0.8000,dual,-1.606896,-0.329124,-0.650256,neutral,weakening,high,3,7,2026-05-03T20:30:00.072964+00:00
6212,2023-12-12,JP,JPY,-2.774311,1.434274,-0.880941,3,1,3,1.8000,0.5000,0.8000,dual,-1.606896,-0.270185,0.010848,neutral,flat,high,3,7,2026-05-03T20:30:00.072964+00:00
6213,2023-12-13,JP,JPY,-2.774311,1.434274,-0.880941,3,1,3,1.8000,0.5000,0.8000,dual,-1.606896,-0.231565,0.010848,neutral,flat,high,3,7,2026-05-03T20:30:00.072964+00:00
6214,2023-12-14,JP,JPY,-2.774311,1.434274,-0.927664,3,1,3,1.8000,0.5000,0.8000,dual,-1.618953,-0.064171,-0.410626,neutral,weakening,high,3,7,2026-05-03T20:30:00.072964+00:00
6215,2023-12-15,JP,JPY,-2.774311,1.434274,-0.444564,3,1,3,1.8000,0.5000,0.8000,dual,-1.494282,0.071031,-0.285955,neutral,weakening,high,3,7,2026-05-03T20:30:00.072964+00:00
6216,2023-12-18,JP,JPY,-2.774311,1.434274,-0.444564,3,1,3,1.8000,0.5000,0.8000,dual,-1.494282,0.063653,-0.423311,neutral,weakening,high,3,7,2026-05-03T20:30:00.072964+00:00
6217,2023-12-19,JP,JPY,-2.774311,1.434274,-0.444564,3,1,3,1.8000,0.5000,0.8000,dual,-1.494282,0.017447,-0.423311,neutral,weakening,high,3,7,2026-05-03T20:30:00.072964+00:00
6218,2023-12-20,JP,JPY,-2.774311,1.434274,-0.444564,3,1,3,1.8000,0.5000,0.8000,dual,-1.494282,-0.020360,-0.423311,neutral,weakening,high,3,7,2026-05-03T20:30:00.072964+00:00
6219,2023-12-21,JP,JPY,-2.716443,1.434274,-0.444564,3,1,3,1.8000,0.5000,0.8000,dual,-1.460681,0.013458,-0.389710,neutral,weakening,high,3,7,2026-05-03T20:30:00.072964+00:00
6220,2023-12-22,JP,JPY,-2.716443,1.434274,-0.444564,3,1,3,1.8000,0.5000,0.8000,dual,-1.460681,-0.017389,-0.389710,neutral,weakening,high,3,7,2026-05-03T20:30:00.072964+00:00
6221,2023-12-25,JP,JPY,-2.716443,1.000000,-0.444564,3,1,3,1.8000,0.5000,0.8000,dual,-1.530725,-0.099244,-1.048672,neutral,weakening,high,3,7,2026-05-03T20:30:00.072964+00:00
6222,2023-12-27,JP,JPY,-2.716443,1.000000,-1.058880,3,1,3,1.8000,0.5000,0.8000,dual,-1.689258,-0.282902,-1.207205,neutral,weakening,high,3,7,2026-05-03T20:30:00.072964+00:00
6223,2024-01-02,JP,JPY,-2.716443,1.000000,-1.058880,3,1,3,1.8000,0.5000,0.8000,dual,-1.689258,-0.250209,-1.207205,neutral,weakening,high,3,7,2026-05-03T20:30:00.072964+00:00
6224,2024-01-03,JP,JPY,-2.716443,1.000000,-1.058880,3,1,3,1.8000,0.5000,0.8000,dual,-1.689258,-0.250962,-0.850107,neutral,weakening,high,3,7,2026-05-03T20:30:00.072964+00:00
6225,2024-01-04,JP,JPY,-2.716443,1.000000,-1.058880,3,1,3,1.8000,0.5000,0.8000,dual,-1.689258,-0.239636,-0.870059,neutral,weakening,high,3,7,2026-05-03T20:30:00.072964+00:00
6226,2024-01-05,JP,JPY,-2.716443,1.000000,-1.137282,3,1,3,1.8000,0.5000,0.8000,dual,-1.709491,-0.313295,-0.890292,neutral,weakening,high,3,7,2026-05-03T20:30:00.072964+00:00
6227,2024-01-08,JP,JPY,-2.748167,1.000000,-1.137282,3,1,3,1.8000,0.5000,0.8000,dual,-1.727912,-1.412430,-0.908713,weak,weakening,high,3,7,2026-05-03T20:30:00.072964+00:00
6228,2024-01-09,JP,JPY,-2.748167,1.000000,-1.137282,3,1,3,1.8000,0.5000,0.8000,dual,-1.727912,-1.539758,-0.908713,weak,weakening,high,3,7,2026-05-03T20:30:00.072964+00:00
6229,2024-01-10,JP,JPY,-2.748167,1.000000,-1.137282,3,1,3,1.8000,0.5000,0.8000,dual,-1.727912,-1.491855,-0.908713,weak,weakening,high,3,7,2026-05-03T20:30:00.072964+00:00
6230,2024-01-12,JP,JPY,-2.748167,1.000000,-1.137282,3,1,3,1.8000,0.5000,0.8000,dual,-1.727912,-1.661406,-0.908713,weak,weakening,high,3,7,2026-05-03T20:30:00.072964+00:00
6231,2024-01-16,JP,JPY,-2.748167,1.000000,-1.137282,3,1,3,1.8000,0.5000,0.8000,dual,-1.727912,-1.492462,-0.109649,weak,weakening,high,3,7,2026-05-03T20:30:00.072964+00:00
6232,2024-01-17,JP,JPY,-2.748167,1.000000,-1.137282,3,1,3,1.8000,0.5000,0.8000,dual,-1.727912,-1.701459,-0.104348,weak,weakening,high,3,7,2026-05-03T20:30:00.072964+00:00
6233,2024-01-18,JP,JPY,-2.061213,1.000000,-1.096632,3,1,3,1.8000,0.5000,0.8000,dual,-1.318545,-0.901117,0.305019,mild_weak,improving,high,3,7,2026-05-03T20:30:00.072964+00:00
6234,2024-01-19,JP,JPY,-2.061213,1.000000,-1.096632,3,1,3,1.8000,0.5000,0.8000,dual,-1.318545,-0.856617,0.250204,mild_weak,improving,high,3,7,2026-05-03T20:30:00.072964+00:00
6235,2024-01-23,JP,JPY,-2.061213,1.000000,-1.096632,3,1,3,1.8000,0.5000,0.8000,dual,-1.318545,-0.603878,0.057425,mild_weak,improving,high,3,7,2026-05-03T20:30:00.072964+00:00
6236,2024-01-24,JP,JPY,-2.061213,1.000000,0.099223,3,1,3,1.8000,0.5000,0.8000,dual,-1.009937,-0.090532,0.366033,neutral,improving,high,3,7,2026-05-03T20:30:00.072964+00:00
6237,2024-01-25,JP,JPY,-2.489973,1.000000,0.099223,3,1,3,1.8000,0.5000,0.8000,dual,-1.258894,-0.346205,0.413103,neutral,improving,high,3,7,2026-05-03T20:30:00.072964+00:00
6238,2024-01-28,JP,JPY,-2.489973,1.000000,0.099223,3,1,3,1.8000,0.5000,0.8000,dual,-1.258894,-0.388031,0.414284,mild_weak,improving,high,3,7,2026-05-03T20:30:00.072964+00:00
6239,2024-01-29,JP,JPY,-2.489973,2.000000,0.099223,3,1,3,1.8000,0.5000,0.8000,dual,-1.097604,-0.129973,0.575574,neutral,improving,high,3,7,2026-05-03T20:30:00.072964+00:00
6240,2024-01-30,JP,JPY,-2.489973,2.000000,0.715353,3,1,3,1.8000,0.5000,0.8000,dual,-0.938603,0.131913,0.668293,neutral,improving,high,3,7,2026-05-03T20:30:00.072964+00:00
6241,2024-01-31,JP,JPY,-2.489973,2.000000,0.715353,3,1,3,1.8000,0.5000,0.8000,dual,-0.938603,0.069527,0.668293,neutral,improving,high,3,7,2026-05-03T20:30:00.072964+00:00
6242,2024-02-01,JP,JPY,-2.489973,2.000000,0.715353,3,1,3,1.8000,0.5000,0.8000,dual,-0.938603,0.012220,0.668293,neutral,improving,high,3,7,2026-05-03T20:30:00.072964+00:00
6243,2024-02-04,JP,JPY,-2.489973,2.000000,0.715353,3,1,3,1.8000,0.5000,0.8000,dual,-0.938603,0.003383,0.668293,neutral,improving,high,3,7,2026-05-03T20:30:00.072964+00:00
6244,2024-02-05,JP,JPY,-2.489973,2.000000,0.508234,3,1,3,1.8000,0.5000,0.8000,dual,-0.992053,-0.086659,0.626900,neutral,improving,high,3,7,2026-05-03T20:30:00.072964+00:00
6245,2024-02-06,JP,JPY,-2.489973,2.000000,0.508234,3,1,3,1.8000,0.5000,0.8000,dual,-0.992053,-0.082948,0.502229,neutral,improving,high,3,7,2026-05-03T20:30:00.072964+00:00
6246,2024-02-07,JP,JPY,-2.489973,2.000000,0.508234,3,1,3,1.8000,0.5000,0.8000,dual,-0.992053,-0.101994,0.502229,neutral,improving,high,3,7,2026-05-03T20:30:00.072964+00:00
6247,2024-02-09,JP,JPY,-2.489973,2.000000,0.508234,3,1,3,1.8000,0.5000,0.8000,dual,-0.992053,-0.145005,0.502229,neutral,improving,high,3,7,2026-05-03T20:30:00.072964+00:00
6248,2024-02-13,JP,JPY,-2.489973,2.000000,0.508234,3,1,3,1.8000,0.5000,0.8000,dual,-0.992053,-0.035007,0.502229,neutral,improving,high,3,7,2026-05-03T20:30:00.072964+00:00
6249,2024-02-14,JP,JPY,-2.489973,2.000000,0.991478,3,1,3,1.8000,0.5000,0.8000,dual,-0.867344,0.064992,0.593337,neutral,improving,high,3,7,2026-05-03T20:30:00.072964+00:00
6250,2024-02-15,JP,JPY,-2.489973,2.000000,0.832544,3,1,3,1.8000,0.5000,0.8000,dual,-0.908360,0.193419,0.552321,neutral,improving,high,3,7,2026-05-03T20:30:00.072964+00:00
6251,2024-02-16,JP,JPY,-2.489973,2.000000,0.832544,3,1,3,1.8000,0.5000,0.8000,dual,-0.908360,0.169681,0.622365,neutral,improving,high,3,7,2026-05-03T20:30:00.072964+00:00
6252,2024-02-20,JP,JPY,-2.489973,2.000000,0.832544,3,1,3,1.8000,0.5000,0.8000,dual,-0.908360,0.273417,0.780898,neutral,improving,high,3,7,2026-05-03T20:30:00.072964+00:00
6253,2024-02-21,JP,JPY,-2.489973,2.000000,0.832544,3,1,3,1.8000,0.5000,0.8000,dual,-0.908360,0.273475,0.780898,neutral,improving,high,3,7,2026-05-03T20:30:00.072964+00:00
6254,2024-02-22,JP,JPY,-2.489973,2.000000,-0.182688,3,1,3,1.8000,0.5000,0.8000,dual,-1.170355,0.029963,0.518903,neutral,improving,high,3,7,2026-05-03T20:30:00.072964+00:00
6255,2024-02-23,JP,JPY,-2.489973,2.000000,-0.182688,3,1,3,1.8000,0.5000,0.8000,dual,-1.170355,0.028233,0.518903,neutral,improving,high,3,7,2026-05-03T20:30:00.072964+00:00
6256,2024-02-26,JP,JPY,-2.546663,2.000000,-0.182688,3,1,3,1.8000,0.5000,0.8000,dual,-1.203272,0.001703,0.506219,neutral,improving,high,3,7,2026-05-03T20:30:00.072964+00:00
6257,2024-02-28,JP,JPY,-2.546663,2.000000,-1.541302,3,1,3,1.8000,0.5000,0.8000,dual,-1.553882,-0.347245,0.174030,neutral,improving,high,3,7,2026-05-03T20:30:00.072964+00:00
6258,2024-02-29,JP,JPY,-2.546663,1.227881,-1.541302,3,1,3,1.8000,0.5000,0.8000,dual,-1.678417,-0.459977,0.049495,mild_weak,flat,high,3,7,2026-05-03T20:30:00.072964+00:00
6259,2024-03-01,JP,JPY,-2.546663,1.227881,-1.541302,3,1,3,1.8000,0.5000,0.8000,dual,-1.678417,-0.427217,0.049495,mild_weak,flat,high,3,7,2026-05-03T20:30:00.072964+00:00
6260,2024-03-04,JP,JPY,-0.965512,1.227881,-1.541302,3,1,3,1.8000,0.5000,0.8000,dual,-0.760330,0.350721,0.967582,mild_strong,improving,high,3,7,2026-05-03T20:30:00.072964+00:00
6261,2024-03-05,JP,JPY,-0.965512,1.227881,-1.467132,3,1,3,1.8000,0.5000,0.8000,dual,-0.741189,0.403478,0.986723,mild_strong,improving,high,3,7,2026-05-03T20:30:00.072964+00:00
6262,2024-03-06,JP,JPY,-0.965512,1.227881,-1.467132,3,1,3,1.8000,0.5000,0.8000,dual,-0.741189,0.420639,0.986723,mild_strong,improving,high,3,7,2026-05-03T20:30:00.072964+00:00
6263,2024-03-07,JP,JPY,-0.965512,1.227881,-1.467132,3,1,3,1.8000,0.5000,0.8000,dual,-0.741189,0.419356,0.577356,mild_strong,improving,high,3,7,2026-05-03T20:30:00.072964+00:00
6264,2024-03-08,JP,JPY,-0.965512,1.227881,-1.467132,3,1,3,1.8000,0.5000,0.8000,dual,-0.741189,0.446034,0.577356,mild_strong,improving,high,3,7,2026-05-03T20:30:00.072964+00:00
6265,2024-03-10,JP,JPY,-0.965512,1.227881,-1.321396,3,1,3,1.8000,0.5000,0.8000,dual,-0.703580,0.489387,0.614965,mild_strong,improving,high,3,7,2026-05-03T20:30:00.072964+00:00
6266,2024-03-12,JP,JPY,-0.965512,1.227881,-1.321396,3,1,3,1.8000,0.5000,0.8000,dual,-0.703580,0.660588,0.306357,mild_strong,improving,high,3,7,2026-05-03T20:30:00.072964+00:00
6267,2024-03-13,JP,JPY,-0.965512,1.227881,-1.321396,3,1,3,1.8000,0.5000,0.8000,dual,-0.703580,0.660147,0.555314,mild_strong,improving,high,3,7,2026-05-03T20:30:00.072964+00:00
6268,2024-03-14,JP,JPY,-0.965512,1.227881,-1.321396,3,1,3,1.8000,0.5000,0.8000,dual,-0.703580,0.747599,0.555314,mild_strong,improving,high,3,7,2026-05-03T20:30:00.072964+00:00
6269,2024-03-18,JP,JPY,-0.965512,1.227881,-1.321396,3,1,3,1.8000,0.5000,0.8000,dual,-0.703580,0.690128,0.394024,mild_strong,improving,high,3,7,2026-05-03T20:30:00.072964+00:00
6270,2024-03-19,JP,JPY,-0.965512,1.227881,-0.404249,3,1,3,1.8000,0.5000,0.8000,dual,-0.466897,1.011679,0.471706,strong,improving,high,3,7,2026-05-03T20:30:00.072964+00:00
6271,2024-03-20,JP,JPY,-0.965512,1.227881,-0.404249,3,1,3,1.8000,0.5000,0.8000,dual,-0.466897,0.856743,0.471706,mild_strong,improving,high,3,7,2026-05-03T20:30:00.072964+00:00
6272,2024-03-21,JP,JPY,-0.744177,1.227881,0.693867,3,1,3,1.8000,0.5000,0.8000,dual,-0.054995,1.213884,0.883608,strong,improving,high,3,7,2026-05-03T20:30:00.072964+00:00
6273,2024-03-22,JP,JPY,-0.744177,1.227881,0.693867,3,1,3,1.8000,0.5000,0.8000,dual,-0.054995,1.257384,0.883608,strong,improving,high,3,7,2026-05-03T20:30:00.072964+00:00
6274,2024-03-27,JP,JPY,-0.744177,1.227881,0.693867,3,1,3,1.8000,0.5000,0.8000,dual,-0.054995,1.178900,0.937058,strong,improving,high,3,7,2026-05-03T20:30:00.072964+00:00
6275,2024-03-28,JP,JPY,-0.845758,-1.434274,1.029100,3,1,3,1.8000,0.5000,0.8000,dual,-0.456846,0.767106,0.535207,mild_strong,improving,high,3,7,2026-05-03T20:30:00.072964+00:00
6276,2024-04-02,JP,JPY,-0.845758,-1.434274,1.029100,3,1,3,1.8000,0.5000,0.8000,dual,-0.456846,0.826713,0.535207,mild_strong,improving,high,3,7,2026-05-03T20:30:00.072964+00:00
6277,2024-04-03,JP,JPY,-0.845758,-1.434274,0.244528,3,1,3,1.8000,0.5000,0.8000,dual,-0.659316,0.623560,0.332737,mild_strong,improving,high,3,7,2026-05-03T20:30:00.072964+00:00
6278,2024-04-04,JP,JPY,-0.845758,-1.434274,0.244528,3,1,3,1.8000,0.5000,0.8000,dual,-0.659316,0.669622,0.332737,mild_strong,improving,high,3,7,2026-05-03T20:30:00.072964+00:00
6279,2024-04-05,JP,JPY,-0.845758,-1.434274,0.244528,3,1,3,1.8000,0.5000,0.8000,dual,-0.659316,1.030162,0.208028,strong,improving,high,3,7,2026-05-03T20:30:00.072964+00:00
6280,2024-04-08,JP,JPY,-0.845758,-1.434274,0.244528,3,1,3,1.8000,0.5000,0.8000,dual,-0.659316,1.024052,0.249044,strong,improving,high,3,7,2026-05-03T20:30:00.072964+00:00
6281,2024-04-12,JP,JPY,-0.845758,-1.434274,0.241568,3,1,3,1.8000,0.5000,0.8000,dual,-0.660080,1.036450,0.248280,strong,improving,high,3,7,2026-05-03T20:30:00.072964+00:00
6282,2024-04-15,JP,JPY,-0.845758,-1.434274,0.241568,3,1,3,1.8000,0.5000,0.8000,dual,-0.660080,0.173760,0.248280,neutral,improving,high,3,7,2026-05-03T20:30:00.072964+00:00
6283,2024-04-16,JP,JPY,-0.845758,-1.434274,0.241568,3,1,3,1.8000,0.5000,0.8000,dual,-0.660080,0.157296,0.248280,neutral,improving,high,3,7,2026-05-03T20:30:00.072964+00:00
6284,2024-04-17,JP,JPY,-0.845758,-1.434274,0.241568,3,1,3,1.8000,0.5000,0.8000,dual,-0.660080,0.121759,0.510275,neutral,improving,high,3,7,2026-05-03T20:30:00.072964+00:00
6285,2024-04-18,JP,JPY,-0.891799,-1.434274,0.241568,3,1,3,1.8000,0.5000,0.8000,dual,-0.686813,0.154767,0.483542,neutral,improving,high,3,7,2026-05-03T20:30:00.072964+00:00
6286,2024-04-20,JP,JPY,-0.891799,-1.434274,0.241568,3,1,3,1.8000,0.5000,0.8000,dual,-0.686813,0.214055,0.516459,neutral,improving,high,3,7,2026-05-03T20:30:00.072964+00:00
6287,2024-04-22,JP,JPY,-0.891799,-1.434274,0.241568,3,1,3,1.8000,0.5000,0.8000,dual,-0.686813,0.215799,0.867069,neutral,improving,high,3,7,2026-05-03T20:30:00.072964+00:00
6288,2024-04-23,JP,JPY,-0.891799,-1.434274,0.610899,3,1,3,1.8000,0.5000,0.8000,dual,-0.591502,0.384127,1.086915,mild_strong,improving,high,3,7,2026-05-03T20:30:00.072964+00:00
6289,2024-04-24,JP,JPY,-0.891799,-1.434274,0.610899,3,1,3,1.8000,0.5000,0.8000,dual,-0.591502,0.302814,1.086915,neutral,improving,high,3,7,2026-05-03T20:30:00.072964+00:00
6290,2024-04-25,JP,JPY,-1.751837,-1.434274,0.610899,3,1,3,1.8000,0.5000,0.8000,dual,-1.090879,-0.251119,-0.330549,neutral,weakening,high,3,7,2026-05-03T20:30:00.072964+00:00
6291,2024-04-26,JP,JPY,-1.751837,-1.434274,0.610899,3,1,3,1.8000,0.5000,0.8000,dual,-1.090879,0.123339,-0.349690,neutral,weakening,high,3,7,2026-05-03T20:30:00.072964+00:00
6292,2024-04-29,JP,JPY,-1.751837,-1.434274,0.768708,3,1,3,1.8000,0.5000,0.8000,dual,-1.050154,0.154631,-0.308965,neutral,weakening,high,3,7,2026-05-03T20:30:00.072964+00:00
6293,2024-04-30,JP,JPY,-1.751837,-1.434274,0.768708,3,1,3,1.8000,0.5000,0.8000,dual,-1.050154,0.336695,-0.308965,neutral,weakening,high,3,7,2026-05-03T20:30:00.072964+00:00
6294,2024-05-01,JP,JPY,-1.751837,-1.434274,0.768708,3,1,3,1.8000,0.5000,0.8000,dual,-1.050154,0.290165,-0.308965,neutral,weakening,high,3,7,2026-05-03T20:30:00.072964+00:00
6295,2024-05-02,JP,JPY,-1.751837,-1.434274,0.768708,3,1,3,1.8000,0.5000,0.8000,dual,-1.050154,-0.017198,-0.346574,neutral,weakening,high,3,7,2026-05-03T20:30:00.072964+00:00
6296,2024-05-03,JP,JPY,-1.751837,-1.434274,0.768708,3,1,3,1.8000,0.5000,0.8000,dual,-1.050154,0.002884,-0.346574,neutral,weakening,high,3,7,2026-05-03T20:30:00.072964+00:00
6297,2024-05-07,JP,JPY,-1.751837,-1.434274,0.439157,3,1,3,1.8000,0.5000,0.8000,dual,-1.135199,-0.246668,-0.431619,neutral,weakening,high,3,7,2026-05-03T20:30:00.072964+00:00
6298,2024-05-10,JP,JPY,-1.751837,-1.434274,0.439157,3,1,3,1.8000,0.5000,0.8000,dual,-1.135199,-0.586858,-0.431619,mild_weak,weakening,high,3,7,2026-05-03T20:30:00.072964+00:00
