target_row_id,source_release_id,indicator_id,country_code,currency_code,headline_target_type,indicator_key,indicator_name,reference_period_start,release_timestamp_utc,actual_value,prior_actual_value,direction_target,direction_label,momentum_value,prior_momentum_value,acceleration_target,acceleration_label,binary_up_target,target_quality_flags,processed_at
1775,15411,187,EU,EUR,CPI,cpi_headline_mom,Headline HICP (MoM),2023-07-01,2023-07-31T09:00:00+00:00,-0.100000,0.300000,-1,down,-0.400000,0.300000,-1,decelerating,0,[],2026-04-24T07:51:03.322738+00:00
1776,15385,187,EU,EUR,CPI,cpi_headline_mom,Headline HICP (MoM),2023-07-01,2023-08-18T09:00:00+00:00,-0.100000,-0.100000,0,flat,0.400000,-0.400000,1,accelerating,0,[],2026-04-24T07:51:03.322738+00:00
1777,15361,187,EU,EUR,CPI,cpi_headline_mom,Headline HICP (MoM),2023-08-01,2023-08-31T09:00:00+00:00,0.600000,-0.100000,1,up,0.700000,0.400000,1,accelerating,1,[],2026-04-24T07:51:03.322738+00:00
1778,15314,187,EU,EUR,CPI,cpi_headline_mom,Headline HICP (MoM),2023-08-01,2023-09-19T09:00:00+00:00,0.500000,0.600000,-1,down,-0.800000,0.700000,-1,decelerating,0,[],2026-04-24T07:51:03.322738+00:00
1779,15264,187,EU,EUR,CPI,cpi_headline_mom,Headline HICP (MoM),2023-09-01,2023-09-29T09:00:00+00:00,0.300000,0.500000,-1,down,-0.100000,-0.800000,1,accelerating,0,[],2026-04-24T07:51:03.322738+00:00
1780,15220,187,EU,EUR,CPI,cpi_headline_mom,Headline HICP (MoM),2023-09-01,2023-10-18T09:00:00+00:00,0.300000,0.300000,0,flat,0.200000,-0.100000,1,accelerating,0,[],2026-04-24T07:51:03.322738+00:00
1781,15179,187,EU,EUR,CPI,cpi_headline_mom,Headline HICP (MoM),2023-10-01,2023-10-31T10:00:00+00:00,0.100000,0.300000,-1,down,-0.200000,0.200000,-1,decelerating,0,[],2026-04-24T07:51:03.322738+00:00
1782,15130,187,EU,EUR,CPI,cpi_headline_mom,Headline HICP (MoM),2023-10-01,2023-11-17T10:00:00+00:00,0.100000,0.100000,0,flat,0.200000,-0.200000,1,accelerating,0,[],2026-04-24T07:51:03.322738+00:00
1783,15085,187,EU,EUR,CPI,cpi_headline_mom,Headline HICP (MoM),2023-11-01,2023-11-30T10:00:00+00:00,-0.500000,0.100000,-1,down,-0.600000,0.200000,-1,decelerating,0,[],2026-04-24T07:51:03.322738+00:00
1784,15033,187,EU,EUR,CPI,cpi_headline_mom,Headline HICP (MoM),2023-11-01,2023-12-19T10:00:00+00:00,-0.600000,-0.500000,-1,down,0.500000,-0.600000,1,accelerating,0,[],2026-04-24T07:51:03.322738+00:00
1785,16077,187,EU,EUR,CPI,cpi_headline_mom,Headline HICP (MoM),2023-12-01,2024-01-05T10:00:00+00:00,0.200000,-0.600000,1,up,0.900000,0.500000,1,accelerating,1,[],2026-04-24T07:51:03.322738+00:00
1786,16000,187,EU,EUR,CPI,cpi_headline_mom,Headline HICP (MoM),2024-01-01,2024-02-01T10:00:00+00:00,-0.400000,0.200000,-1,down,-1.400000,0.900000,-1,decelerating,0,[],2026-04-24T07:51:03.322738+00:00
1787,15926,187,EU,EUR,CPI,cpi_headline_mom,Headline HICP (MoM),2024-01-01,2024-02-22T10:00:00+00:00,-0.400000,-0.400000,0,flat,0.600000,-1.400000,1,accelerating,0,[],2026-04-24T07:51:03.322738+00:00
1788,15900,187,EU,EUR,CPI,cpi_headline_mom,Headline HICP (MoM),2024-02-01,2024-03-01T10:00:00+00:00,0.600000,-0.400000,1,up,1.000000,0.600000,1,accelerating,1,[],2026-04-24T07:51:03.322738+00:00
1789,15854,187,EU,EUR,CPI,cpi_headline_mom,Headline HICP (MoM),2024-02-01,2024-03-18T10:00:00+00:00,0.600000,0.600000,0,flat,-1.000000,1.000000,-1,decelerating,0,[],2026-04-24T07:51:03.322738+00:00
1790,15801,187,EU,EUR,CPI,cpi_headline_mom,Headline HICP (MoM),2024-03-01,2024-04-03T09:00:00+00:00,0.800000,0.600000,1,up,0.200000,-1.000000,1,accelerating,1,[],2026-04-24T07:51:03.322738+00:00
1791,15750,187,EU,EUR,CPI,cpi_headline_mom,Headline HICP (MoM),2024-03-01,2024-04-17T09:00:00+00:00,0.800000,0.800000,0,flat,-0.200000,0.200000,-1,decelerating,0,[],2026-04-24T07:51:03.322738+00:00
1792,15691,187,EU,EUR,CPI,cpi_headline_mom,Headline HICP (MoM),2024-04-01,2024-04-30T09:00:00+00:00,0.600000,0.800000,-1,down,-0.200000,-0.200000,0,flat,0,[],2026-04-24T07:51:03.322738+00:00
1793,15643,187,EU,EUR,CPI,cpi_headline_mom,Headline HICP (MoM),2024-04-01,2024-05-17T09:00:00+00:00,0.600000,0.600000,0,flat,0.200000,-0.200000,1,accelerating,0,[],2026-04-24T07:51:03.322738+00:00
1794,15596,187,EU,EUR,CPI,cpi_headline_mom,Headline HICP (MoM),2024-05-01,2024-05-31T09:00:00+00:00,0.200000,0.600000,-1,down,-0.400000,0.200000,-1,decelerating,0,[],2026-04-24T07:51:03.322738+00:00
1795,15527,187,EU,EUR,CPI,cpi_headline_mom,Headline HICP (MoM),2024-05-01,2024-06-18T09:00:00+00:00,0.200000,0.200000,0,flat,0.400000,-0.400000,1,accelerating,0,[],2026-04-24T07:51:03.322738+00:00
1796,16721,187,EU,EUR,CPI,cpi_headline_mom,Headline HICP (MoM),2024-06-01,2024-07-02T09:00:00+00:00,0.200000,0.200000,0,flat,0.000000,0.400000,-1,decelerating,0,[],2026-04-24T07:51:03.322738+00:00
1797,16677,187,EU,EUR,CPI,cpi_headline_mom,Headline HICP (MoM),2024-06-01,2024-07-17T09:00:00+00:00,0.200000,0.200000,0,flat,0.000000,0.000000,0,flat,0,[],2026-04-24T07:51:03.322738+00:00
1798,16547,187,EU,EUR,CPI,cpi_headline_mom,Headline HICP (MoM),2024-08-01,2024-08-30T09:00:00+00:00,0.200000,0.200000,0,flat,0.000000,0.000000,0,flat,0,[],2026-04-24T07:51:03.322738+00:00
1799,16484,187,EU,EUR,CPI,cpi_headline_mom,Headline HICP (MoM),2024-08-01,2024-09-18T09:00:00+00:00,0.100000,0.200000,-1,down,-0.100000,0.000000,-1,decelerating,0,[],2026-04-24T07:51:03.322738+00:00
1800,16424,187,EU,EUR,CPI,cpi_headline_mom,Headline HICP (MoM),2024-09-01,2024-10-01T09:00:00+00:00,-0.100000,0.100000,-1,down,-0.100000,-0.100000,0,flat,0,[],2026-04-24T07:51:03.322738+00:00
1801,16376,187,EU,EUR,CPI,cpi_headline_mom,Headline HICP (MoM),2024-09-01,2024-10-17T09:00:00+00:00,-0.100000,-0.100000,0,flat,0.200000,-0.100000,1,accelerating,0,[],2026-04-24T07:51:03.322738+00:00
1802,16309,187,EU,EUR,CPI,cpi_headline_mom,Headline HICP (MoM),2024-10-01,2024-10-31T10:00:00+00:00,0.300000,-0.100000,1,up,0.400000,0.200000,1,accelerating,1,[],2026-04-24T07:51:03.322738+00:00
1803,16230,187,EU,EUR,CPI,cpi_headline_mom,Headline HICP (MoM),2024-10-01,2024-11-19T10:00:00+00:00,0.300000,0.300000,0,flat,-0.400000,0.400000,-1,decelerating,0,[],2026-04-24T07:51:03.322738+00:00
1804,16177,187,EU,EUR,CPI,cpi_headline_mom,Headline HICP (MoM),2024-11-01,2024-11-29T10:00:00+00:00,-0.300000,0.300000,-1,down,-0.600000,-0.400000,-1,decelerating,0,[],2026-04-24T07:51:03.322738+00:00
1805,16100,187,EU,EUR,CPI,cpi_headline_mom,Headline HICP (MoM),2024-11-01,2024-12-18T10:00:00+00:00,-0.300000,-0.300000,0,flat,0.600000,-0.600000,1,accelerating,0,[],2026-04-24T07:51:03.322738+00:00
1806,17444,187,EU,EUR,CPI,cpi_headline_mom,Headline HICP (MoM),2024-12-01,2025-01-07T10:00:00+00:00,0.400000,-0.300000,1,up,0.700000,0.600000,1,accelerating,1,[],2026-04-24T07:51:03.322738+00:00
1807,17409,187,EU,EUR,CPI,cpi_headline_mom,Headline HICP (MoM),2024-12-01,2025-01-17T10:00:00+00:00,0.400000,0.400000,0,flat,-0.700000,0.700000,-1,decelerating,0,[],2026-04-24T07:51:03.322738+00:00
1808,17337,187,EU,EUR,CPI,cpi_headline_mom,Headline HICP (MoM),2025-01-01,2025-02-03T10:00:00+00:00,-0.300000,0.400000,-1,down,-0.700000,-0.700000,0,flat,0,[],2026-04-24T07:51:03.322738+00:00
1809,17271,187,EU,EUR,CPI,cpi_headline_mom,Headline HICP (MoM),2025-01-01,2025-02-24T10:00:00+00:00,-0.300000,-0.300000,0,flat,0.700000,-0.700000,1,accelerating,0,[],2026-04-24T07:51:03.322738+00:00
1810,17241,187,EU,EUR,CPI,cpi_headline_mom,Headline HICP (MoM),2025-02-01,2025-03-03T10:00:00+00:00,0.500000,-0.300000,1,up,0.800000,0.700000,1,accelerating,1,[],2026-04-24T07:51:03.322738+00:00
1811,17168,187,EU,EUR,CPI,cpi_headline_mom,Headline HICP (MoM),2025-02-01,2025-03-19T10:00:00+00:00,0.400000,0.500000,-1,down,-0.900000,0.800000,-1,decelerating,0,[],2026-04-24T07:51:03.322738+00:00
1812,17105,187,EU,EUR,CPI,cpi_headline_mom,Headline HICP (MoM),2025-03-01,2025-04-01T09:00:00+00:00,0.600000,0.400000,1,up,0.300000,-0.900000,1,accelerating,1,[],2026-04-24T07:51:03.322738+00:00
1813,17044,187,EU,EUR,CPI,cpi_headline_mom,Headline HICP (MoM),2025-03-01,2025-04-16T09:00:00+00:00,0.600000,0.600000,0,flat,-0.200000,0.300000,-1,decelerating,0,[],2026-04-24T07:51:03.322738+00:00
1814,16971,187,EU,EUR,CPI,cpi_headline_mom,Headline HICP (MoM),2025-04-01,2025-05-02T09:00:00+00:00,0.600000,0.600000,0,flat,0.000000,-0.200000,1,accelerating,0,[],2026-04-24T07:51:03.322738+00:00
1815,16928,187,EU,EUR,CPI,cpi_headline_mom,Headline HICP (MoM),2025-04-01,2025-05-19T09:00:00+00:00,0.600000,0.600000,0,flat,0.000000,0.000000,0,flat,0,[],2026-04-24T07:51:03.322738+00:00
1816,18128,187,EU,EUR,CPI,cpi_headline_mom,Headline HICP (MoM),2025-06-01,2025-07-01T09:00:00+00:00,0.300000,0.600000,-1,down,-0.300000,0.000000,-1,decelerating,0,[],2026-04-24T07:51:03.322738+00:00
1817,18070,187,EU,EUR,CPI,cpi_headline_mom,Headline HICP (MoM),2025-06-01,2025-07-17T09:00:00+00:00,0.300000,0.300000,0,flat,0.300000,-0.300000,1,accelerating,0,[],2026-04-24T07:51:03.322738+00:00
1818,17933,187,EU,EUR,CPI,cpi_headline_mom,Headline HICP (MoM),2025-08-01,2025-09-02T09:00:00+00:00,0.200000,0.300000,-1,down,-0.100000,0.300000,-1,decelerating,0,[],2026-04-24T07:51:03.322738+00:00
1819,17873,187,EU,EUR,CPI,cpi_headline_mom,Headline HICP (MoM),2025-08-01,2025-09-17T09:00:00+00:00,0.100000,0.200000,-1,down,0.000000,-0.100000,1,accelerating,0,[],2026-04-24T07:51:03.322738+00:00
1820,17807,187,EU,EUR,CPI,cpi_headline_mom,Headline HICP (MoM),2025-09-01,2025-10-01T09:00:00+00:00,0.100000,0.100000,0,flat,0.100000,0.000000,1,accelerating,0,[],2026-04-24T07:51:03.322738+00:00
1821,17746,187,EU,EUR,CPI,cpi_headline_mom,Headline HICP (MoM),2025-09-01,2025-10-17T09:00:00+00:00,0.100000,0.100000,0,flat,0.000000,0.100000,-1,decelerating,0,[],2026-04-24T07:51:03.322738+00:00
1822,17680,187,EU,EUR,CPI,cpi_headline_mom,Headline HICP (MoM),2025-10-01,2025-10-31T10:00:00+00:00,0.200000,0.100000,1,up,0.100000,0.000000,1,accelerating,1,[],2026-04-24T07:51:03.322738+00:00
1823,17604,187,EU,EUR,CPI,cpi_headline_mom,Headline HICP (MoM),2025-10-01,2025-11-19T10:00:00+00:00,0.200000,0.200000,0,flat,-0.100000,0.100000,-1,decelerating,0,[],2026-04-24T07:51:03.322738+00:00
1824,17542,187,EU,EUR,CPI,cpi_headline_mom,Headline HICP (MoM),2025-11-01,2025-12-02T10:00:00+00:00,-0.300000,0.200000,-1,down,-0.500000,-0.100000,-1,decelerating,0,[],2026-04-24T07:51:03.322738+00:00
1825,18187,187,EU,EUR,CPI,cpi_headline_mom,Headline HICP (MoM),2025-12-01,2026-01-07T10:00:00+00:00,0.200000,-0.300000,1,up,1.000000,-0.500000,1,accelerating,1,[],2026-04-24T07:51:03.322738+00:00
1826,18147,187,EU,EUR,CPI,cpi_headline_mom,Headline HICP (MoM),2025-12-01,2026-01-19T10:00:00+00:00,0.200000,0.200000,0,flat,-0.500000,1.000000,-1,decelerating,0,[],2026-04-24T07:51:03.322738+00:00
1827,843,187,EU,EUR,CPI,cpi_headline_mom,Headline HICP (MoM),2026-01-01,2026-02-04T10:00:00+00:00,-0.500000,0.200000,-1,down,-0.700000,-0.500000,-1,decelerating,0,[],2026-04-24T07:51:03.322738+00:00
1828,759,187,EU,EUR,CPI,cpi_headline_mom,Headline HICP (MoM),2026-02-01,2026-03-03T10:00:00+00:00,0.700000,-0.500000,1,up,1.900000,-0.700000,1,accelerating,1,[],2026-04-24T07:51:03.322738+00:00
1829,637,187,EU,EUR,CPI,cpi_headline_mom,Headline HICP (MoM),2026-03-01,2026-04-16T09:00:00+00:00,1.300000,0.700000,1,up,-0.600000,1.900000,-1,decelerating,1,[],2026-04-24T07:51:03.322738+00:00
1830,7055,211,CA,CAD,GDP,gdp_mom,GDP (MoM),2019-11-01,2020-01-31T13:30:00+00:00,0.100000,,,,,,,,,"[""direction_target_short_history"", ""acceleration_target_short_history""]",2026-04-24T07:51:03.322738+00:00
1831,7013,211,CA,CAD,GDP,gdp_mom,GDP (MoM),2019-12-01,2020-02-28T13:30:00+00:00,0.300000,0.100000,1,up,,,,,1,"[""acceleration_target_short_history""]",2026-04-24T07:51:03.322738+00:00
1832,6968,211,CA,CAD,GDP,gdp_mom,GDP (MoM),2020-01-01,2020-03-31T12:30:00+00:00,0.100000,0.300000,-1,down,-0.400000,,,,0,"[""acceleration_target_short_history""]",2026-04-24T07:51:03.322738+00:00
1833,6887,211,CA,CAD,GDP,gdp_mom,GDP (MoM),2020-03-01,2020-05-29T12:30:00+00:00,-7.200000,0.100000,-1,down,-7.100000,-0.400000,-1,decelerating,0,[],2026-04-24T07:51:03.322738+00:00
1834,6843,211,CA,CAD,GDP,gdp_mom,GDP (MoM),2020-04-01,2020-06-30T12:30:00+00:00,-11.600000,-7.200000,-1,down,2.900000,-7.100000,1,accelerating,0,[],2026-04-24T07:51:03.322738+00:00
1835,7308,211,CA,CAD,GDP,gdp_mom,GDP (MoM),2020-05-01,2020-07-31T12:30:00+00:00,4.500000,-11.600000,1,up,20.500000,2.900000,1,accelerating,1,[],2026-04-24T07:51:03.322738+00:00
1836,7269,211,CA,CAD,GDP,gdp_mom,GDP (MoM),2020-06-01,2020-08-28T12:30:00+00:00,6.500000,4.500000,1,up,-14.100000,20.500000,-1,decelerating,1,[],2026-04-24T07:51:03.322738+00:00
1837,7223,211,CA,CAD,GDP,gdp_mom,GDP (MoM),2020-07-01,2020-09-30T12:30:00+00:00,3.000000,6.500000,-1,down,-5.500000,-14.100000,1,accelerating,0,[],2026-04-24T07:51:03.322738+00:00
1838,7185,211,CA,CAD,GDP,gdp_mom,GDP (MoM),2020-08-01,2020-10-30T12:30:00+00:00,1.200000,3.000000,-1,down,1.700000,-5.500000,1,accelerating,0,[],2026-04-24T07:51:03.322738+00:00
1839,7134,211,CA,CAD,GDP,gdp_mom,GDP (MoM),2020-09-01,2020-12-01T13:30:00+00:00,0.800000,1.200000,-1,down,1.400000,1.700000,-1,decelerating,0,[],2026-04-24T07:51:03.322738+00:00
1840,7097,211,CA,CAD,GDP,gdp_mom,GDP (MoM),2020-10-01,2020-12-23T13:30:00+00:00,0.400000,0.800000,-1,down,0.000000,1.400000,-1,decelerating,0,[],2026-04-24T07:51:03.322738+00:00
1841,7558,211,CA,CAD,GDP,gdp_mom,GDP (MoM),2020-11-01,2021-01-29T13:30:00+00:00,0.700000,0.400000,1,up,0.700000,0.000000,1,accelerating,1,[],2026-04-24T07:51:03.322738+00:00
1842,7517,211,CA,CAD,GDP,gdp_mom,GDP (MoM),2020-12-01,2021-03-02T13:30:00+00:00,0.100000,0.700000,-1,down,-0.900000,0.700000,-1,decelerating,0,[],2026-04-24T07:51:03.322738+00:00
1843,7476,211,CA,CAD,GDP,gdp_mom,GDP (MoM),2021-01-01,2021-03-31T12:30:00+00:00,0.700000,0.100000,1,up,1.200000,-0.900000,1,accelerating,1,[],2026-04-24T07:51:03.322738+00:00
1844,7433,211,CA,CAD,GDP,gdp_mom,GDP (MoM),2021-02-01,2021-04-30T12:30:00+00:00,0.400000,0.700000,-1,down,-0.900000,1.200000,-1,decelerating,0,[],2026-04-24T07:51:03.322738+00:00
1845,7384,211,CA,CAD,GDP,gdp_mom,GDP (MoM),2021-03-01,2021-06-01T12:30:00+00:00,1.100000,0.400000,1,up,1.000000,-0.900000,1,accelerating,1,[],2026-04-24T07:51:03.322738+00:00
1846,7347,211,CA,CAD,GDP,gdp_mom,GDP (MoM),2021-04-01,2021-06-30T12:30:00+00:00,-0.300000,1.100000,-1,down,-2.100000,1.000000,-1,decelerating,0,[],2026-04-24T07:51:03.322738+00:00
1847,7854,211,CA,CAD,GDP,gdp_mom,GDP (MoM),2021-05-01,2021-07-30T12:30:00+00:00,-0.300000,-0.300000,0,flat,1.400000,-2.100000,1,accelerating,0,[],2026-04-24T07:51:03.322738+00:00
1848,7801,211,CA,CAD,GDP,gdp_mom,GDP (MoM),2021-06-01,2021-08-31T12:30:00+00:00,0.700000,-0.300000,1,up,1.000000,1.400000,-1,decelerating,1,[],2026-04-24T07:51:03.322738+00:00
1849,7752,211,CA,CAD,GDP,gdp_mom,GDP (MoM),2021-07-01,2021-10-01T12:30:00+00:00,-0.100000,0.700000,-1,down,-1.800000,1.000000,-1,decelerating,0,[],2026-04-24T07:51:03.322738+00:00
1850,7704,211,CA,CAD,GDP,gdp_mom,GDP (MoM),2021-08-01,2021-10-29T12:30:00+00:00,0.400000,-0.100000,1,up,1.300000,-1.800000,1,accelerating,1,[],2026-04-24T07:51:03.322738+00:00
1851,7643,211,CA,CAD,GDP,gdp_mom,GDP (MoM),2021-09-01,2021-11-30T13:30:00+00:00,0.100000,0.400000,-1,down,-0.800000,1.300000,-1,decelerating,0,[],2026-04-24T07:51:03.322738+00:00
1852,7603,211,CA,CAD,GDP,gdp_mom,GDP (MoM),2021-10-01,2021-12-23T13:30:00+00:00,0.800000,0.100000,1,up,1.000000,-0.800000,1,accelerating,1,[],2026-04-24T07:51:03.322738+00:00
1853,8146,211,CA,CAD,GDP,gdp_mom,GDP (MoM),2021-11-01,2022-02-01T13:30:00+00:00,0.600000,0.800000,-1,down,-0.900000,1.000000,-1,decelerating,0,[],2026-04-24T07:51:03.322738+00:00
1854,8048,211,CA,CAD,GDP,gdp_mom,GDP (MoM),2022-01-01,2022-03-31T12:30:00+00:00,0.200000,0.600000,-1,down,-0.200000,-0.900000,1,accelerating,0,[],2026-04-24T07:51:03.322738+00:00
1855,8002,211,CA,CAD,GDP,gdp_mom,GDP (MoM),2022-02-01,2022-04-29T12:30:00+00:00,1.100000,0.200000,1,up,1.300000,-0.200000,1,accelerating,1,[],2026-04-24T07:51:03.322738+00:00
1856,7949,211,CA,CAD,GDP,gdp_mom,GDP (MoM),2022-03-01,2022-05-31T12:30:00+00:00,0.700000,1.100000,-1,down,-1.300000,1.300000,-1,decelerating,0,[],2026-04-24T07:51:03.322738+00:00
1857,7948,211,CA,CAD,GDP,gdp_mom,GDP (MoM),2022-04-01,2022-05-31T12:30:00+00:00,0.200000,0.700000,-1,down,-0.100000,-1.300000,1,accelerating,0,[],2026-04-24T07:51:03.322738+00:00
1858,7894,211,CA,CAD,GDP,gdp_mom,GDP (MoM),2022-04-01,2022-06-30T12:30:00+00:00,0.300000,0.200000,1,up,0.600000,-0.100000,1,accelerating,1,[],2026-04-24T07:51:03.322738+00:00
1859,7893,211,CA,CAD,GDP,gdp_mom,GDP (MoM),2022-05-01,2022-06-30T12:30:00+00:00,-0.200000,0.300000,-1,down,-0.600000,0.600000,-1,decelerating,0,[],2026-04-24T07:51:03.322738+00:00
1860,8451,211,CA,CAD,GDP,gdp_mom,GDP (MoM),2022-06-01,2022-07-29T12:30:00+00:00,0.100000,-0.200000,1,up,0.800000,-0.600000,1,accelerating,1,[],2026-04-24T07:51:03.322738+00:00
1861,8401,211,CA,CAD,GDP,gdp_mom,GDP (MoM),2022-06-01,2022-08-31T12:30:00+00:00,0.100000,0.100000,0,flat,-0.300000,0.800000,-1,decelerating,0,[],2026-04-24T07:51:03.322738+00:00
1862,8402,211,CA,CAD,GDP,gdp_mom,GDP (MoM),2022-07-01,2022-08-31T12:30:00+00:00,-0.100000,0.100000,-1,down,-0.200000,-0.300000,1,accelerating,0,[],2026-04-24T07:51:03.322738+00:00
1863,8352,211,CA,CAD,GDP,gdp_mom,GDP (MoM),2022-07-01,2022-09-29T12:30:00+00:00,0.100000,-0.100000,1,up,0.400000,-0.200000,1,accelerating,1,[],2026-04-24T07:51:03.322738+00:00
1864,8305,211,CA,CAD,GDP,gdp_mom,GDP (MoM),2022-08-01,2022-10-28T12:30:00+00:00,0.100000,0.100000,0,flat,-0.200000,0.400000,-1,decelerating,0,[],2026-04-24T07:51:03.322738+00:00
1865,8304,211,CA,CAD,GDP,gdp_mom,GDP (MoM),2022-09-01,2022-10-28T12:30:00+00:00,0.100000,0.100000,0,flat,0.000000,-0.200000,1,accelerating,0,[],2026-04-24T07:51:03.322738+00:00
1866,8249,211,CA,CAD,GDP,gdp_mom,GDP (MoM),2022-09-01,2022-11-29T13:30:00+00:00,0.100000,0.100000,0,flat,0.000000,0.000000,0,flat,0,[],2026-04-24T07:51:03.322738+00:00
1867,8205,211,CA,CAD,GDP,gdp_mom,GDP (MoM),2022-10-01,2022-12-23T13:30:00+00:00,0.100000,0.100000,0,flat,0.000000,0.000000,0,flat,0,[],2026-04-24T07:51:03.322738+00:00
1868,8747,211,CA,CAD,GDP,gdp_mom,GDP (MoM),2022-11-01,2023-01-31T13:30:00+00:00,0.100000,0.100000,0,flat,0.000000,0.000000,0,flat,0,[],2026-04-24T07:51:03.322738+00:00
1869,8694,211,CA,CAD,GDP,gdp_mom,GDP (MoM),2022-12-01,2023-02-28T13:30:00+00:00,-0.100000,0.100000,-1,down,-0.200000,0.000000,-1,decelerating,0,[],2026-04-24T07:51:03.322738+00:00
1870,8698,211,CA,CAD,GDP,gdp_mom,GDP (MoM),2023-01-01,2023-02-28T13:30:00+00:00,0.300000,-0.100000,1,up,0.600000,-0.200000,1,accelerating,1,[],2026-04-24T07:51:03.322738+00:00
1871,8644,211,CA,CAD,GDP,gdp_mom,GDP (MoM),2023-01-01,2023-03-31T12:30:00+00:00,0.500000,0.300000,1,up,-0.200000,0.600000,-1,decelerating,1,[],2026-04-24T07:51:03.322738+00:00
1872,8645,211,CA,CAD,GDP,gdp_mom,GDP (MoM),2023-02-01,2023-03-31T12:30:00+00:00,0.300000,0.500000,-1,down,-0.400000,-0.200000,-1,decelerating,0,[],2026-04-24T07:51:03.322738+00:00
1873,8597,211,CA,CAD,GDP,gdp_mom,GDP (MoM),2023-02-01,2023-04-28T12:30:00+00:00,0.100000,0.300000,-1,down,0.000000,-0.400000,1,accelerating,0,[],2026-04-24T07:51:03.322738+00:00
1874,8596,211,CA,CAD,GDP,gdp_mom,GDP (MoM),2023-03-01,2023-04-28T12:30:00+00:00,-0.100000,0.100000,-1,down,0.000000,0.000000,0,flat,0,[],2026-04-24T07:51:03.322738+00:00
1875,8548,211,CA,CAD,GDP,gdp_mom,GDP (MoM),2023-04-01,2023-05-31T12:30:00+00:00,0.200000,-0.100000,1,up,0.500000,0.000000,1,accelerating,1,[],2026-04-24T07:51:03.322738+00:00
1876,8497,211,CA,CAD,GDP,gdp_mom,GDP (MoM),2023-05-01,2023-06-30T12:30:00+00:00,0.400000,0.200000,1,up,-0.100000,0.500000,-1,decelerating,1,[],2026-04-24T07:51:03.322738+00:00
1877,9053,211,CA,CAD,GDP,gdp_mom,GDP (MoM),2023-05-01,2023-07-28T12:30:00+00:00,0.300000,0.400000,-1,down,-0.300000,-0.100000,-1,decelerating,0,[],2026-04-24T07:51:03.322738+00:00
1878,9054,211,CA,CAD,GDP,gdp_mom,GDP (MoM),2023-06-01,2023-07-28T12:30:00+00:00,-0.200000,0.300000,-1,down,-0.400000,-0.300000,-1,decelerating,0,[],2026-04-24T07:51:03.322738+00:00
1879,8999,211,CA,CAD,GDP,gdp_mom,GDP (MoM),2023-06-01,2023-09-01T12:30:00+00:00,-0.200000,-0.200000,0,flat,0.500000,-0.400000,1,accelerating,0,[],2026-04-24T07:51:03.322738+00:00
1880,8951,211,CA,CAD,GDP,gdp_mom,GDP (MoM),2023-08-01,2023-09-29T12:30:00+00:00,0.100000,-0.200000,1,up,0.300000,0.500000,-1,decelerating,1,[],2026-04-24T07:51:03.322738+00:00
1881,8849,211,CA,CAD,GDP,gdp_mom,GDP (MoM),2023-09-01,2023-11-30T13:30:00+00:00,0.100000,0.100000,0,flat,-0.300000,0.300000,-1,decelerating,0,[],2026-04-24T07:51:03.322738+00:00
1882,8854,211,CA,CAD,GDP,gdp_mom,GDP (MoM),2023-10-01,2023-11-30T13:30:00+00:00,0.200000,0.100000,1,up,0.100000,-0.300000,1,accelerating,1,[],2026-04-24T07:51:03.322738+00:00
1883,8800,211,CA,CAD,GDP,gdp_mom,GDP (MoM),2023-11-01,2023-12-22T13:30:00+00:00,0.100000,0.200000,-1,down,-0.200000,0.100000,-1,decelerating,0,[],2026-04-24T07:51:03.322738+00:00
1884,9409,211,CA,CAD,GDP,gdp_mom,GDP (MoM),2023-11-01,2024-01-31T13:30:00+00:00,0.200000,0.100000,1,up,0.200000,-0.200000,1,accelerating,1,[],2026-04-24T07:51:03.322738+00:00
1885,9408,211,CA,CAD,GDP,gdp_mom,GDP (MoM),2023-12-01,2024-01-31T13:30:00+00:00,0.300000,0.200000,1,up,0.000000,0.200000,-1,decelerating,1,[],2026-04-24T07:51:03.322738+00:00
1886,9343,211,CA,CAD,GDP,gdp_mom,GDP (MoM),2024-01-01,2024-02-29T13:30:00+00:00,0.400000,0.300000,1,up,0.000000,0.000000,0,flat,1,[],2026-04-24T07:51:03.322738+00:00
1887,9286,211,CA,CAD,GDP,gdp_mom,GDP (MoM),2024-01-01,2024-03-28T12:30:00+00:00,0.600000,0.400000,1,up,0.100000,0.000000,1,accelerating,1,[],2026-04-24T07:51:03.322738+00:00
1888,9284,211,CA,CAD,GDP,gdp_mom,GDP (MoM),2024-02-01,2024-03-28T12:30:00+00:00,0.400000,0.600000,-1,down,-0.400000,0.100000,-1,decelerating,0,[],2026-04-24T07:51:03.322738+00:00
1889,9226,211,CA,CAD,GDP,gdp_mom,GDP (MoM),2024-02-01,2024-04-30T12:30:00+00:00,0.200000,0.400000,-1,down,0.000000,-0.400000,1,accelerating,0,[],2026-04-24T07:51:03.322738+00:00
1890,9161,211,CA,CAD,GDP,gdp_mom,GDP (MoM),2024-04-01,2024-05-31T12:30:00+00:00,0.300000,0.200000,1,up,0.300000,0.000000,1,accelerating,1,[],2026-04-24T07:51:03.322738+00:00
1891,9100,211,CA,CAD,GDP,gdp_mom,GDP (MoM),2024-04-01,2024-06-28T12:30:00+00:00,0.300000,0.300000,0,flat,-0.100000,0.300000,-1,decelerating,0,[],2026-04-24T07:51:03.322738+00:00
